"","sim","TL","TGS","prejudice","startOwnMu","startOwnSD","startOutMu","startOutSD","startThirdMu","startThirdSD","endOwnMu","endOwnSD","endOutMu","endtOutSD","endThirdMu","endThirdSD"
"1",1,0.5,0.2,0,0.496812667719222,0.10213371794888,0.500430346925678,0.0994591281170188,0.497267381764509,0.0967111561317415,0.458404938008409,0.105994196983435,0.506011859676269,0.0996405075795245,0.501345494620781,0.0972867793645794
"2",1,0.5,0.2,0.05,0.545939178983302,0.100280772955444,0.446421093527417,0.0986409355793535,0.469006338034615,0.109920614693636,0.863509641963266,0.0811564721763796,0.0841240968202491,0.0489646360743221,0.447960545855365,0.118426582183032
"3",1,0.5,0.2,0.1,0.604299781924426,0.0977942702739328,0.403088246342222,0.0976003891050904,0.432433058011822,0.128720034325201,0.962298176936692,0.0386224840755517,0.0257547282046716,0.0170549586036344,0.412878581720553,0.145624516265638
"4",1,0.5,0.2,0.2,0.700222433513729,0.0987507784747097,0.302790695761044,0.0975939083361059,0.385635074918106,0.189577111615438,0.990375164958562,0.0117206764712082,0.00559972978699382,0.00429637891507123,0.384932592649596,0.221743226317976
"5",1,0.5,0.2,0.4,0.893177294541573,0.0848804919250932,0.105343464153988,0.0841195158698967,0.276641961808881,0.329814160554409,0.998520162090475,0.00283520457388485,0.000571755693672543,0.000618954680625319,0.284232153536382,0.351205990890093
"6",1,0.5,0.35,0,0.501801668706146,0.0986141520871572,0.497897330811083,0.100927674367432,0.501423632814457,0.100215021395464,0.533894827362752,0.104788545404027,0.487647528087482,0.103129601824539,0.510760426447974,0.106100624553666
"7",1,0.5,0.35,0.05,0.549218732500823,0.0980666647590765,0.446313928047432,0.0989839745637017,0.483386811851587,0.106512125791714,0.849530722363198,0.0876380473263142,0.108353017279598,0.0600529501484637,0.467280727070588,0.128292580780428
"8",1,0.5,0.35,0.1,0.602525858584707,0.101538324797128,0.404682108057569,0.100893351417931,0.465812590289607,0.136353374878225,0.950654068095638,0.0394262800607966,0.0480433419850538,0.0380158637816055,0.504115011186618,0.189068801170304
"9",1,0.5,0.35,0.2,0.700235698682073,0.0992960201311434,0.298546993703214,0.102923127088313,0.431715198426745,0.213725996763628,0.988436977047031,0.0120061200897019,0.00897172018360274,0.00884942237976429,0.468211066434806,0.279641402380602
"10",1,0.5,0.35,0.4,0.895454683023915,0.0858852184876887,0.112346633253994,0.0859012915392273,0.395849569848035,0.385122194068468,0.998597261037694,0.00212989358846489,0.00141287563883976,0.00206340681256392,0.425773285895808,0.422989079859612
"11",1,0.5,0.5,0,0.499958059895231,0.0973914348818312,0.503698093652391,0.0992443147385736,0.495830089477357,0.0987411167363972,0.470275838667702,0.106723892286884,0.504462976706817,0.103201516522957,0.456424058646685,0.104299514119431
"12",1,0.5,0.5,0.05,0.551401319403336,0.0988209650795994,0.451617031389763,0.0997389937959366,0.499340634740833,0.113003886622118,0.862271165277422,0.066458108701288,0.215346685469154,0.109416638339477,0.61680983591002,0.154302220911961
"13",1,0.5,0.5,0.1,0.601133545143797,0.100411496017342,0.400612605758853,0.102657283093062,0.494139955908106,0.137897006755393,0.952864827031397,0.029885419373712,0.0859237219029265,0.0697970182349845,0.629405164327946,0.212401470862043
"14",1,0.5,0.5,0.2,0.701226450520569,0.0963434050674206,0.305618524940994,0.0985957744164499,0.502489005229344,0.223646901707432,0.990413120822865,0.00731790828532681,0.0386652247009079,0.040513953437413,0.659781996288105,0.312042798104303
"15",1,0.5,0.5,0.4,0.894232341120736,0.0867351931462035,0.11058560050798,0.0879683821005752,0.492154928747137,0.397046721519306,0.998814326975634,0.00151423654085634,0.0038065240647215,0.00579375774151488,0.54393399051635,0.441003448145253
"16",1,0.5,0.65,0,0.49851019798135,0.0996816142823577,0.497235422582689,0.0984176279922865,0.494760964001127,0.102065714876491,0.432552874310732,0.102124142554709,0.425160937430132,0.0996416767084836,0.395726704286898,0.101297748429032
"17",1,0.5,0.65,0.05,0.54681715037455,0.0989685961907291,0.452095953079962,0.0999214138252215,0.516352303097849,0.107234496546283,0.877340880963813,0.0485552283188624,0.395183329165802,0.153223813214479,0.793113052608031,0.13116017578282
