"","sim","TL","TGS","prejudice","startOwnMu","startOwnSD","startOutMu","startOutSD","startThirdMu","startThirdSD","endOwnMu","endOwnSD","endOutMu","endtOutSD","endThirdMu","endThirdSD"
"1",11,0.5,0.2,0,0.502842938269094,0.0999454792818544,0.501221423907073,0.101316885133286,0.501648985518953,0.0995382669176148,0.539174507197338,0.103172169551854,0.521228335789367,0.103039422886369,0.511399527743864,0.100589987671644
"2",11,0.5,0.2,0.05,0.549989571894113,0.100024511135312,0.45466969174451,0.0971508848656631,0.467765739989655,0.106957464666402,0.883610880844098,0.0736078853147523,0.100146363555706,0.0494046337461715,0.458432841380657,0.115215182802682
"3",11,0.5,0.2,0.1,0.600223916779415,0.103068132077313,0.405417108803975,0.102142018449412,0.431472364290988,0.132459014270027,0.961269280130036,0.0385236929888976,0.0284534254840027,0.0202833873613854,0.425842900437147,0.149129542912574
"4",11,0.5,0.2,0.2,0.707242640595996,0.0991787026270085,0.298228282412126,0.101492146633637,0.379786141923736,0.191990164592319,0.991344512018605,0.0109474914359029,0.00521346481580094,0.00412228062090853,0.378896529735666,0.223553379248821
"5",11,0.5,0.2,0.4,0.891689670370343,0.0839429828615265,0.107889082863647,0.0882193473760386,0.275730370154354,0.33296099482163,0.998486389302666,0.00284625494188298,0.000586857428597537,0.000653762938498628,0.284275040580121,0.354323172921455
"6",11,0.5,0.35,0,0.502262395971212,0.101161608356263,0.506419518104195,0.101739791829368,0.504349017226016,0.0994831952363686,0.546588931630934,0.10486239147572,0.59045470816487,0.10165293005937,0.545859508475311,0.102730330851015
"7",11,0.5,0.35,0.05,0.552372863028702,0.100330598789452,0.449679742554713,0.0983974210809501,0.486040770546122,0.111561483964556,0.865274558207178,0.0779581936951904,0.130773780912632,0.0752044309478517,0.509601819209956,0.13585058024532
"8",11,0.5,0.35,0.1,0.599075307987304,0.1023253215926,0.395991785482088,0.102657551443117,0.477163280163473,0.140875696714545,0.94866645106527,0.0384555232888315,0.0501496686141718,0.0415629199652483,0.530032270276833,0.203650201883097
"9",11,0.5,0.35,0.2,0.699771948585915,0.0986000932756559,0.301674627767591,0.101364072984176,0.436744183453596,0.215937515535589,0.988603390528067,0.0113850241674198,0.0101998218570437,0.0100870949438622,0.485401603268285,0.284423328299558
"10",11,0.5,0.35,0.4,0.895733273046668,0.0848742644183412,0.112335870799648,0.086234590583986,0.371533710346147,0.383529790164443,0.998516624170288,0.00278477869618072,0.00115991471865548,0.00169291178819029,0.400568405063407,0.416166698015484
"11",11,0.5,0.5,0,0.503222666409821,0.100615803540922,0.501668672004989,0.101419565362469,0.496839738693878,0.0965583826621853,0.51759548861798,0.111379856115595,0.502018035913786,0.102754707443323,0.493972664804749,0.100253186228353
"12",11,0.5,0.5,0.05,0.545915393735951,0.101239514219839,0.449451722299987,0.0973857244099162,0.503501187721628,0.111436985876078,0.837936604965913,0.0731556657771608,0.216716879764237,0.10543983029104,0.609497833919186,0.163093037768039
"13",11,0.5,0.5,0.1,0.603315238270514,0.101603217300388,0.400843079424832,0.100693185096635,0.499046825213345,0.144290198468351,0.955022571859782,0.0294520003841267,0.09853943777964,0.0784455607342809,0.652678612366727,0.223183895946683
"14",11,0.5,0.5,0.2,0.699417894035104,0.0981905891004708,0.296725578639265,0.0956736452198343,0.513769656121425,0.22518749430888,0.990589780182151,0.00669614470931062,0.0394816168099965,0.0399618983064724,0.669112410292865,0.310784883056648
"15",11,0.5,0.5,0.4,0.88794177767298,0.0881281848296123,0.110089197656486,0.0871979656252737,0.505726211478761,0.405268343920938,0.998532821594592,0.00180805697284338,0.00483602511016617,0.00704621571251014,0.560300270022841,0.450183364102367
"16",11,0.5,0.65,0,0.506086692119718,0.0978971122484912,0.501653471074827,0.0970078820702465,0.501211387062379,0.0985334382284555,0.580421188516215,0.101280784597114,0.551109946003923,0.0984345458955416,0.581266676111884,0.10091825523391
"17",11,0.5,0.65,0.05,0.550051176252725,0.0985895928153092,0.455142353447824,0.098285558019227,0.505578852323552,0.108554871022245,0.859787852847728,0.0583822667505112,0.339753191175143,0.130915628047307,0.727155901082043,0.136554066487076
"18",11,0.5,0.65,0.1,0.601494595885957,0.10132896166197,0.402757412891842,0.100175348042894,0.535881256964209,0.135454390926398,0.968946851202055,0.0148517942298726,0.344480863448135,0.199344115529692,0.883580930997607,0.131064486434
"19",11,0.5,0.65,0.2,0.707009709612841,0.104180001198343,0.301202879215553,0.0970402846127512,0.559913146900688,0.214715662423177,0.993030960743136,0.00437099472561001,0.17427804020678,0.13914055290407,0.828918803198082,0.238073610953604
"20",11,0.5,0.65,0.4,0.88937515206048,0.0870969520799897,0.107572120810836,0.0894691264698884,0.634287257897868,0.380987583319731,0.999032280164935,0.000966070548159308,0.0481877229954851,0.0610696588237775,0.717121046285696,0.407463332574249
"21",11,0.5,0.8,0,0.497622246493135,0.103436792306459,0.504842563403372,0.101184724617705,0.500439506895582,0.0996597293585293,0.532670925875393,0.119736878563143,0.576232033052314,0.102273109668907,0.596857825316249,0.107045680833641
"22",11,0.5,0.8,0.05,0.547921081118019,0.0973475270767681,0.453649518856116,0.103348757787321,0.531987999313671,0.106691846881492,0.926394396568444,0.0287782191006771,0.688841865040561,0.141918060832234,0.951221957797326,0.0504578186616413
"23",11,0.5,0.8,0.1,0.607657927361915,0.0984359720040279,0.40215932160233,0.0988278598387583,0.563176825862821,0.129870042885244,0.982002765358088,0.0076036751230774,0.719561198183404,0.204252878747913,0.983837659841963,0.0297072094112449
"24",11,0.5,0.8,0.2,0.698168797394644,0.100319730083073,0.295975149031242,0.098585937441065,0.620373631124976,0.186474037277606,0.99480731205408,0.00269470821262171,0.522259185270498,0.268055678068845,0.963482754113411,0.0751366600370062
"25",11,0.5,0.8,0.4,0.892461880545283,0.0857780973490979,0.106941223395579,0.0867413083983429,0.722824261689274,0.328636466521482,0.999276614367081,0.000683714823011087,0.138987327424808,0.138837582843214,0.830797471939469,0.336268285830608
"26",11,0.6,0.2,0,0.501121138178906,0.0993287037162504,0.498182417963627,0.0982343327441479,0.595245825482104,0.0973807408879277,0.658811561710048,0.100453253403132,0.62388946776171,0.10616365932935,0.694694202833075,0.0874508215271885
"27",11,0.6,0.2,0.05,0.549621435077096,0.0975552959249845,0.448868328175085,0.100318425655295,0.57144703422491,0.103538064388046,0.92495479842074,0.0347064509156836,0.156641842269528,0.114553895401617,0.663117045703293,0.110753352248618
"28",11,0.6,0.2,0.1,0.595251314447461,0.105264072714905,0.399829562943169,0.0963908818453681,0.543408206536139,0.130744022761449,0.97075505993572,0.020670881455892,0.0406242494145461,0.0412827130724388,0.584587607281849,0.15848349891032
"29",11,0.6,0.2,0.2,0.694725070320156,0.0952110092111465,0.303073188063489,0.0989909863740843,0.47162936620379,0.184370975285043,0.993150796048363,0.00680556186222725,0.0067583983898371,0.00677143275684091,0.483544633887867,0.21405046984803
"30",11,0.6,0.2,0.4,0.887378708484938,0.0901205485079695,0.105141557913991,0.0818775204380571,0.349550044581308,0.314781874478333,0.999238331106065,0.00105551778557875,0.000789786891649392,0.00115311034848211,0.354874270314715,0.324222174059479
"31",11,0.6,0.35,0,0.495783050248859,0.0989782232898376,0.498719467278715,0.0945110694131727,0.603535274013382,0.0999062513852256,0.72864514590595,0.102913020169686,0.754798167287413,0.0864997515283045,0.82090812533413,0.0665007884992141
"32",11,0.6,0.35,0.05,0.543189900878927,0.101036313959827,0.451674838364649,0.102010235600135,0.586682636962424,0.111424722432569,0.921365089434506,0.0349479328930143,0.290421220627811,0.170069581803903,0.766813090425418,0.114057307519689
"33",11,0.6,0.35,0.1,0.605036906598374,0.0976450434008063,0.398652656179328,0.0964099071700185,0.568040673835642,0.13920177774765,0.976528440986734,0.013473234566737,0.101590037191021,0.103120844845701,0.724608622212252,0.165005487877421
"34",11,0.6,0.35,0.2,0.701208554416665,0.101014212693432,0.303859488816183,0.0988957611462092,0.541207118898244,0.216152980325871,0.993284477420433,0.00520345706016974,0.0270717105305656,0.034084489348276,0.640199171182847,0.257659600693786
"35",11,0.6,0.35,0.4,0.893088151459012,0.0876253843301137,0.112752888869299,0.0888379353223165,0.478054251940966,0.371340496669656,0.999263279670249,0.00088711087845977,0.00387821241708709,0.00709522696335387,0.499961407984434,0.384051625909398
"36",11,0.6,0.5,0,0.502243611249643,0.0972638144058024,0.499139668510769,0.0982350161903161,0.597680032356063,0.0972590105143461,0.844767726175912,0.0714341945051053,0.835471220869777,0.0747895076880078,0.919724876745921,0.0417570922862685
"37",11,0.6,0.5,0.05,0.550293447957848,0.100490165814224,0.447944795942876,0.0975333315312056,0.597899308332544,0.114822294149168,0.950519402008681,0.0211113874923036,0.537097815793203,0.223229893969525,0.915423694044501,0.0653890147679361
"38",11,0.6,0.5,0.1,0.591293526068071,0.0941116193195119,0.397205022281487,0.0980679333134334,0.605438297171763,0.140018220454135,0.976832070414269,0.0107782548756589,0.339603124308618,0.249517623779268,0.896798929151233,0.109787133202906
"39",11,0.6,0.5,0.2,0.706001882988101,0.101050832800749,0.296388184343774,0.0968683440458242,0.603282355979532,0.223770301610511,0.99455472305345,0.00332607196089799,0.120631671592566,0.126068432992903,0.797342731220601,0.219429244108535
"40",11,0.6,0.5,0.4,0.8958191091584,0.0866338564805425,0.104095634329105,0.0884994136659742,0.558357086608589,0.391309907105052,0.999284468862535,0.000812320871282547,0.0142354301369506,0.0239100102757833,0.593006248892237,0.39789209481012
"41",11,0.6,0.65,0,0.500664918463468,0.101040151656206,0.498651879593372,0.102877332902966,0.599488542220174,0.100366620640808,0.898586586123529,0.0556354778704285,0.894466508376419,0.0595886506796223,0.97170834547048,0.019529674250332
"42",11,0.6,0.65,0.05,0.550510901450347,0.0972870984038442,0.452166775332927,0.100787594223596,0.61259806347731,0.114761335714284,0.967112465025046,0.0143152272204625,0.793150689629626,0.150470717442456,0.978775051470016,0.0226808043914854
"43",11,0.6,0.65,0.1,0.60059224572115,0.102544472663574,0.402827183832689,0.101004794479883,0.630604074233185,0.139411080154389,0.98564871743226,0.00652380344274718,0.674469946424063,0.254386586012027,0.980248464282441,0.0265513790969002
"44",11,0.6,0.65,0.2,0.701177200406856,0.0983287350599746,0.297266996079443,0.101746833784243,0.663207760357524,0.213791336906654,0.995658421672225,0.00214928984939324,0.438853851326212,0.299074303609894,0.953430465111647,0.0735818110087015
"45",11,0.6,0.65,0.4,0.891970301935613,0.0833471855342396,0.114971657596919,0.085173532015689,0.69182330096012,0.370113384331334,0.999387884556663,0.00054836187529983,0.16468032681037,0.176587374799591,0.787667465881594,0.305636113010793
"46",11,0.6,0.8,0,0.503934194762522,0.100793029285033,0.505973606489467,0.0970659044120419,0.594229571709299,0.103499403299812,0.943182131557346,0.0346944989052737,0.946500900225934,0.029590295263496,0.99364407224169,0.00582530329796174
"47",11,0.6,0.8,0.05,0.555752757171845,0.0978315000999709,0.451276634579848,0.100029653104494,0.622008935163409,0.110453012496252,0.979411650177433,0.0103426777307971,0.915252742344404,0.0708143555138524,0.996223821141541,0.00523151008912937
"48",11,0.6,0.8,0.1,0.603748085826768,0.10281865143155,0.398717415627148,0.0983044952138979,0.653468680632758,0.122162509033161,0.989893983951768,0.00471719380553729,0.859721916571902,0.153761392514597,0.996648776987955,0.00597860411607381
"49",11,0.6,0.8,0.2,0.699906375632337,0.101381841110851,0.29945771843819,0.100573163346481,0.719364051554393,0.189779714406258,0.996748564911564,0.00163287229087113,0.763392104671241,0.274085189977259,0.995202608131493,0.0111866665897179
"50",11,0.6,0.8,0.4,0.895333149195595,0.0875000300805142,0.108483940201773,0.0854551087548248,0.783281720767395,0.327210609138011,0.999512344648044,0.000462997429382708,0.354141818780889,0.300419640354537,0.907479297117958,0.184786194015208
"51",11,0.7,0.2,0,0.503454057193935,0.098510551952808,0.500114918038337,0.0995071712994286,0.700239115443694,0.101413288282869,0.789782950493915,0.0919954608164206,0.761818513197904,0.100673895416269,0.854458073143654,0.0613436539605128
"52",11,0.7,0.2,0.05,0.550594631040922,0.0991075897602797,0.454267080641577,0.102480335742038,0.669990252704747,0.103833051155764,0.948341733174345,0.0214488264813452,0.242884075540346,0.188454440140093,0.80183523607693,0.082894391216779
"53",11,0.7,0.2,0.1,0.598698282431646,0.101077979103653,0.397944222408453,0.0986339616465523,0.642274738572654,0.12514488521474,0.980817713532572,0.00983614880501335,0.077271480730466,0.0994344680923588,0.74917991115085,0.124189766034694
