"","sim","mu","sigma","prejudice","startOwnMu","startOwnSD","startOutMu","startOutSD","endOwnMu","endOwnSD","endOutMu","endtOutSD"
"1",81,0.1,0.01,0,0.0997389922758629,0.0101902328391752,0.100324828127801,0.0102818023064323,0.000350703682765579,4.56421958655654e-05,0.000354286879284305,4.50194595458323e-05
"2",81,0.1,0.01,0.05,0.14946352118528,0.0101940487336771,0.0496068096151339,0.0103613859348458,0.000646716549571829,6.53052466847856e-05,0.000146244398383555,3.38164524013279e-05
"3",81,0.1,0.01,0.1,0.199835440583274,0.00984792816632027,0.00418346028682372,0.00564301908470845,0.00110781523446457,9.5774511169412e-05,1.06905412994047e-05,1.46196574182529e-05
"4",81,0.1,0.01,0.2,0.30048439292226,0.00978042532363539,0.000558704668970157,0,0.00329057612110246,0.000276701330016345,1.39967942041523e-06,8.53772884548733e-08
"5",81,0.1,0.01,0.4,0.500234803028777,0.00957690854081436,0.000558704668970157,0,0.499973143610917,0.0226831962704682,1.40056338375035e-06,8.53488858282439e-08
"6",81,0.1,0.05,0,0.100247167319776,0.050176292728967,0.101256266167865,0.0483569825433958,0.000365643595856124,0.000201904845044704,0.000368976588494267,0.000194439615532719
"7",81,0.1,0.05,0.05,0.148512653083904,0.0505187756520824,0.054305673353208,0.043225452087607,0.000657160670034908,0.000263021685830447,0.000167747764572336,0.000140091972626757
"8",81,0.1,0.05,0.1,0.203178012320278,0.0498489407383355,0.0185077483481462,0.0267251481473324,0.0011744067151795,0.000371086917573227,5.12992688161201e-05,7.64497894357604e-05
"9",81,0.1,0.05,0.2,0.30017923851813,0.0494936113518933,0.000743175545038249,0.00253533684221782,0.00335612319786013,0.000841002072686786,1.86631725032449e-06,6.40404933934244e-06
"10",81,0.1,0.05,0.4,0.501742771836285,0.051685459869626,0.000558704668970157,0,0.536528615612946,0.0841677837672469,1.40148010572673e-06,8.39042137786322e-08
"11",81,0.1,0.1,0,0.110941900106969,0.0865717826454948,0.110055959578661,0.0874675749338895,0.000448890518423207,0.00039600711815366,0.000446338971480734,0.000398122846767402
"12",81,0.1,0.1,0.05,0.154160565132572,0.0962843335226791,0.0693079911826402,0.0699625731156377,0.000753802841566647,0.00056487223455887,0.000239170897767632,0.000263419569825953
"13",81,0.1,0.1,0.1,0.204309412276688,0.0966420119846921,0.041790432525042,0.0579533084232788,0.00127456165614611,0.000774957567909857,0.000131686021916289,0.000194843721538626
"14",81,0.1,0.1,0.2,0.301922774611966,0.100692038445108,0.00995732071694344,0.0291211999243475,0.00370889350652051,0.00181006219333043,2.81745534930655e-05,8.64718840128602e-05
"15",81,0.1,0.1,0.4,0.504316177918333,0.098498176376814,0.000558704668970157,0,0.578659113560703,0.098583721022138,1.40303085155469e-06,8.52403595085678e-08
"16",81,0.1,0.2,0,0.135838424123204,0.144550572501133,0.130050601213532,0.150440763724321,0.000733971924595199,0.00101029829289225,0.00073042520297054,0.00124705657354485
"17",81,0.1,0.2,0.05,0.172543859136519,0.165231075105507,0.105171542641543,0.132674338463277,0.00119613530742681,0.00180792976949957,0.000500475894574696,0.000788060264273628
"18",81,0.1,0.2,0.1,0.220761664411854,0.170997910052722,0.0770146061414297,0.114310227807484,0.00190938313001476,0.0020212623032597,0.000322652539841489,0.000575339923822255
"19",81,0.1,0.2,0.2,0.306242697721528,0.190995629880622,0.0394027885132497,0.0814306545431551,0.00604548812622534,0.0191730969055246,0.000139141379743239,0.000327868863238793
"20",81,0.1,0.2,0.4,0.485398740528546,0.200899591085187,0.0065964947852506,0.0307725759472517,0.327828972945748,0.184653610708699,1.97618153689143e-05,0.000100481210387582
"21",81,0.1,0.4,0,0.222959630788381,0.269323009540776,0.210800260116011,0.262132626464045,0.0173416272698229,0.106027768655819,0.0145865702769033,0.0971829005079411
"22",81,0.1,0.4,0.05,0.230831854079817,0.265800554997884,0.179160440159332,0.242075892480487,0.0234917759573461,0.130620648315762,0.0126351291916128,0.0947545293941954
"23",81,0.1,0.4,0.1,0.280480961218395,0.28967672376778,0.161841245240212,0.233914623039634,0.0338534170655986,0.147244546300589,0.0084115732867892,0.0749142337106812
"24",81,0.1,0.4,0.2,0.344956469326021,0.311648803573829,0.118014587742143,0.1958453431059,0.0717140867805516,0.20288205285562,0.00186555278041102,0.0274052982020299
"25",81,0.1,0.4,0.4,0.501611823749796,0.325343609853019,0.0580185952988479,0.138903961884321,0.509039716709352,0.326009215080896,0.00141965807549336,0.0279877095124228
"26",81,0.3,0.01,0,0.300241321043844,0.0100533484171872,0.300187122297045,0.00965446121368196,0.00326626922879558,0.000272586226883053,0.00326555152636487,0.000265183177641561
"27",81,0.3,0.01,0.05,0.350137711525652,0.00970379531140337,0.250428966885458,0.00970765411304763,0.0062401252564697,0.000516304974953268,0.001885188144307,0.000165759928853021
"28",81,0.3,0.01,0.1,0.399627738768574,0.0100860123376905,0.200308520040804,0.00987628123788182,0.0143703153047444,0.00122833843575439,0.0011117373546681,0.00010179174792853
"29",81,0.3,0.01,0.2,0.499854352238229,0.0102558958496946,0.0999518357792866,0.00964061777355196,0.49911849454261,0.0234316315901646,0.000352072864859359,4.32217321033622e-05
"30",81,0.3,0.01,0.4,0.699067741345936,0.0101650676273743,0.000558704668970157,0,0.996666954797614,0.000279265474600826,1.39437142911979e-06,7.95827815843079e-08
"31",81,0.3,0.05,0,0.299135366240885,0.050661616878463,0.300548942268057,0.0487567022759198,0.00331409412211205,0.000824961938561541,0.00338209191758229,0.000820983225990871
"32",81,0.3,0.05,0.05,0.346929257102399,0.0501480293005956,0.253401893817188,0.0505499137767568,0.00614215252529093,0.0014312874743386,0.00198933002709989,0.000549767354609663
"33",81,0.3,0.05,0.1,0.400195980970401,0.0493138799284394,0.202679913449467,0.0496864431011455,0.0148659247740258,0.00321108431570809,0.00116989540070299,0.000370019452966611
"34",81,0.3,0.05,0.2,0.499585448381949,0.049555319286473,0.0998349758722335,0.0476719311700244,0.488295554302979,0.0613168473892772,0.000362905425502216,0.000192050547085491
"35",81,0.3,0.05,0.4,0.698768699680614,0.0492962231978194,0.00100242469784808,0.0042453630319323,0.996613302418396,0.000822863408330047,2.59992033247574e-06,1.20912430952045e-05
"36",81,0.3,0.1,0,0.295734270763302,0.09949337539038,0.295482310295266,0.0984449413445275,0.00346685747406953,0.00168954212980715,0.00340676642963234,0.00166412489990914
"37",81,0.3,0.1,0.05,0.344786679677781,0.0975615544687116,0.248000733359852,0.101036469363216,0.00642445638593728,0.00283801578285237,0.00202072869376228,0.00109131636720353
"38",81,0.3,0.1,0.1,0.400830263018615,0.101204058619342,0.201673513384843,0.0951502806864788,0.0169621037803956,0.00785851795109019,0.00123585676011031,0.000728099913256879
"39",81,0.3,0.1,0.2,0.501364839466726,0.0979349028672014,0.10570388387265,0.0880131014332513,0.529444742219064,0.100255177772883,0.000423097463681193,0.000397608146779306
"40",81,0.3,0.1,0.4,0.700930763712546,0.101070937722066,0.00792030509979452,0.0239144943310633,0.996402995139586,0.00178192841347273,2.21485530482108e-05,7.06258467186647e-05
"41",81,0.3,0.2,0,0.313708007014284,0.193294560475949,0.305835203224895,0.181827881586829,0.00615140410668193,0.00651628536714783,0.0053001543254596,0.00675452629424066
"42",81,0.3,0.2,0.05,0.356195363312222,0.192903665596867,0.258945737827247,0.176079813696659,0.0122443432946705,0.0200170947563225,0.00294537218149982,0.00329006154156314
"43",81,0.3,0.2,0.1,0.399551948390586,0.197270939705814,0.221538453393785,0.170978186191369,0.0276465607003062,0.0350086639959564,0.0019561483401096,0.0025137142940215
"44",81,0.3,0.2,0.2,0.493126852474941,0.202599534253865,0.149806508148064,0.157376316432805,0.416234110886011,0.200413940929856,0.000897374908497518,0.00122301031048162
"45",81,0.3,0.2,0.4,0.696216441847119,0.189232290049444,0.0359252561958102,0.0777224140516741,0.994605939394903,0.00634894644633564,0.000127225942159511,0.000320287248578932
"46",81,0.3,0.4,0,0.340019404881962,0.303085347431824,0.359900682138664,0.311957630307967,0.0589991590861096,0.18117258865657,0.0807106169749575,0.212304178037674
"47",81,0.3,0.4,0.05,0.381636241057789,0.316133470929342,0.302628212554704,0.296409196523102,0.100029198134761,0.222733046698139,0.0403155945456317,0.159569217106754
"48",81,0.3,0.4,0.1,0.430676797007783,0.316129832426003,0.282880202836429,0.284099393221306,0.19530025120205,0.27650957919562,0.0284249540584798,0.13045356137981
"49",81,0.3,0.4,0.2,0.502745410560787,0.325041224591119,0.19809863002622,0.257831445007951,0.516020818480124,0.325873552531095,0.0183112801299967,0.115233670315435
"50",81,0.3,0.4,0.4,0.65190011343288,0.310422886722871,0.114475379134909,0.185699891883656,0.927913659632715,0.201918208589954,0.00181189505913065,0.0279128448996929
"51",81,0.5,0.01,0,0.499806412791781,0.00949790304725337,0.499684785229809,0.00989478701117118,0.48240640408707,0.0227495315475459,0.497342708914419,0.0231942796031399
"52",81,0.5,0.01,0.05,0.549855722106983,0.0100825588951268,0.449703910699118,0.0101819222970025,0.947070162589807,0.00460256493372931,0.0521339284989656,0.00443589624813231
"53",81,0.5,0.01,0.1,0.600290806742203,0.0103378849858942,0.399891225784924,0.00999044997542082,0.985791889598961,0.00122634427078592,0.0143498161477873,0.00118026792970286
"54",81,0.5,0.01,0.2,0.700372354320383,0.00989396847314428,0.300193556521865,0.0101631455552961,0.99675181437278,0.000277080142812786,0.00326646535090907,0.000271260206007948
"55",81,0.5,0.01,0.4,0.899751558230698,0.0100833516699414,0.0994479915377714,0.00982316498363867,0.999645795775128,4.46609874272175e-05,0.000349073857769724,4.3637034798312e-05
"56",81,0.5,0.05,0,0.500644994197506,0.0500920534106525,0.503054341161777,0.0490840738055858,0.512590181619304,0.0539518483107859,0.557278388723699,0.0521517603670752
