"","sim","mu","sigma","prejudice","startOwnMu","startOwnSD","startOutMu","startOutSD","endOwnMu","endOwnSD","endOutMu","endtOutSD"
"1",91,0.1,0.01,0,0.0999610914514037,0.00992364451355371,0.100358064648007,0.00973244409729126,0.000353408603598898,4.5602300535001e-05,0.000352941874063202,4.36597579302086e-05
"2",91,0.1,0.01,0.05,0.15028226672263,0.00965776906851953,0.0502667882765637,0.0103895977067855,0.000653642592417267,6.34407857362397e-05,0.000148337695478662,3.43018669772488e-05
"3",91,0.1,0.01,0.1,0.199679989885404,0.00984192029441832,0.00409014457705339,0.0053389889080563,0.00110689276699729,0.000100582447142843,1.04871190557777e-05,1.38925941130856e-05
"4",91,0.1,0.01,0.2,0.29984661918208,0.00993836411405618,0.000558704668970157,0,0.00323353285038238,0.000256538778841065,1.40829264523411e-06,8.39798217319196e-08
"5",91,0.1,0.01,0.4,0.500532420826545,0.0101808283357387,0.000558704668970157,0,0.506164614461835,0.0241618585214009,1.40633185924696e-06,8.66381843067913e-08
"6",91,0.1,0.05,0,0.100738849838544,0.0517355671207459,0.0979536725862273,0.0478242737660427,0.000369698014109954,0.00021148603699592,0.000354509201293588,0.000193122870612483
"7",91,0.1,0.05,0.05,0.150189168747924,0.049137636191195,0.0528203725851132,0.0432700525868444,0.000668372009154406,0.000259634341525284,0.000163156306024555,0.000140788263696723
"8",91,0.1,0.05,0.1,0.198279296249509,0.0498991958905115,0.0184189780824635,0.0281748074707142,0.00112177125500385,0.000357931044333739,5.08882547900713e-05,8.03350172398772e-05
"9",91,0.1,0.05,0.2,0.300070588880679,0.0503255651212606,0.001084569759692,0.00498781395384949,0.00332947474087321,0.000831372601846264,2.75329017401023e-06,1.29457176207608e-05
"10",91,0.1,0.05,0.4,0.499515165256152,0.0489472258960097,0.000558704668970157,0,0.489225686052607,0.0627003636630907,1.40126678541917e-06,8.31890872141592e-08
"11",91,0.1,0.1,0,0.104949530672186,0.0859721997563208,0.108033671482513,0.0888323338270545,0.000417009758217198,0.000388403961094778,0.000436708982475929,0.000411521650222629
"12",91,0.1,0.1,0.05,0.155161968150473,0.0933064049255202,0.0699410388517125,0.0747498002169151,0.000763030826885311,0.000553367234814757,0.000243842646826892,0.000285081544672097
"13",91,0.1,0.1,0.1,0.201665212925611,0.0985382867983459,0.0431126694552157,0.0610178164003113,0.00124342119157329,0.000763172171106723,0.000137400034928685,0.000208895099182772
"14",91,0.1,0.1,0.2,0.298746774063747,0.0969658835348979,0.00776768823226438,0.0236188148341462,0.00355994287809975,0.00184745706465426,2.16262738196037e-05,6.82583421744297e-05
