"","sim","TL","TGS","prejudice","startOwnMu","startOwnSD","startOutMu","startOutSD","startThirdMu","startThirdSD","endOwnMu","endOwnSD","endOutMu","endtOutSD","endThirdMu","endThirdSD"
"1",21,0.5,0.2,0,0.502309853835912,0.0986234343480218,0.502220937215518,0.100514714131958,0.500984706838263,0.0977372860949023,0.536112051592321,0.124301225364565,0.54457305905965,0.102383359510338,0.520488822367757,0.0994503148624692
"2",21,0.5,0.2,0.05,0.545439306386601,0.0973568405593367,0.445284083484995,0.0965800415733997,0.476073326933517,0.109399718636705,0.865070644908945,0.0829908138006059,0.079818003356326,0.0454304901069426,0.443657466333236,0.11764152574806
"3",21,0.5,0.2,0.1,0.593390263553408,0.0975512988445984,0.400714714962349,0.101942713157698,0.446088252416958,0.131155301801235,0.952617127682851,0.0469717634774618,0.0278739637563814,0.0204396544774018,0.425154328222983,0.153185134948253
"4",21,0.5,0.2,0.2,0.696701511070135,0.0989049064227929,0.306576544766696,0.0992820939943264,0.388205638817834,0.194260252297369,0.988964671594104,0.0143113905303066,0.0060405912128726,0.00506854154906859,0.384750663199344,0.230162521614259
"5",21,0.5,0.2,0.4,0.891156327718332,0.086337497632057,0.107201909924108,0.0865625090870325,0.268849771183799,0.329454670636514,0.998392715816422,0.00331349357476839,0.000551115521981171,0.000576469815973234,0.276146344053194,0.349374561568011
"6",21,0.5,0.35,0,0.498520365365852,0.0989790189674331,0.501365633392907,0.0983501998882614,0.495608339047058,0.102304819040804,0.474993836191987,0.10606262500604,0.504377504731085,0.101016525182112,0.488279518232894,0.103000334677773
"7",21,0.5,0.35,0.05,0.542477952075689,0.0995849022530385,0.45435689017729,0.102705481789389,0.485186075327951,0.108522160826287,0.82848095434771,0.0864544875641522,0.139816347345793,0.073356743193976,0.487551754551149,0.128629307690338
"8",21,0.5,0.35,0.1,0.598218385648042,0.0978019351556538,0.405491139401546,0.0987959132470204,0.473980750262102,0.137453601582921,0.947570672605725,0.0409457718330196,0.0525216152053933,0.0428566618801605,0.516553790677779,0.188487751609157
"9",21,0.5,0.35,0.2,0.703587840285527,0.0997190688083883,0.299293006141622,0.096804292238043,0.451381289164767,0.217439442351318,0.988959430703926,0.0116884640374369,0.0110134164383285,0.0110182879669915,0.50738099175352,0.298061563982238
"10",21,0.5,0.35,0.4,0.889426499815832,0.0880775124267912,0.107919056760897,0.0885322720836051,0.382927691518864,0.382739801301148,0.998344872857733,0.0027058605177309,0.00101396598706454,0.00134961282881775,0.411020593812976,0.419781794103614
"11",21,0.5,0.5,0,0.499145752044835,0.0995986898497776,0.496976479833259,0.0964095903984877,0.499917642689229,0.10124586726622,0.489331845342258,0.102518006816657,0.468700238336842,0.097422421005384,0.490359293952391,0.104044154550444
"12",21,0.5,0.5,0.05,0.552156704915123,0.100700769910609,0.448046148930645,0.0995792217860373,0.499074823638757,0.111510644756757,0.86167601232228,0.0668018424562459,0.196895793912686,0.104198932326411,0.60456145365612,0.152492015114402
