"","sim","mu","sigma","prejudice","startOwnMu","startOwnSD","startOutMu","startOutSD","endOwnMu","endOwnSD","endOutMu","endtOutSD"
"1",51,0.1,0.01,0,0.0990774554437072,0.00975060088344107,0.100068789041976,0.0100332798058851,0.000349030496956809,4.41255759771661e-05,0.000352076272064345,4.55326240935282e-05
"2",51,0.1,0.01,0.05,0.149786545037964,0.0101526740118526,0.0499457253159235,0.00991718227068822,0.000649787546058493,6.52289265375761e-05,0.000146913098137055,3.2321845075826e-05
"3",51,0.1,0.01,0.1,0.199763107134276,0.0100596257900091,0.00417546570010097,0.00566270167988204,0.00111347301100814,0.000100247586818762,1.06369885131137e-05,1.45691216664809e-05
"4",51,0.1,0.01,0.2,0.2993984777116,0.00963048385940482,0.000558704668970157,0,0.00324439403271054,0.000263590807591621,1.39832168139052e-06,8.30062058746681e-08
"5",51,0.1,0.01,0.4,0.499871263468987,0.0100979352604007,0.000558704668970157,0,0.48911150377947,0.02474996659262,1.40409137284722e-06,8.23847493887711e-08
"6",51,0.1,0.05,0,0.0985202335107533,0.0478939407583315,0.102324753375828,0.0484180860203985,0.000356060732816463,0.000190575604654755,0.000375043330076152,0.000196383143632825
"7",51,0.1,0.05,0.05,0.150134846155414,0.0481181607717293,0.0524549015185561,0.0410081545007927,0.000669469938612666,0.000254293208662403,0.000160920077706537,0.000131849609209229
"8",51,0.1,0.05,0.1,0.200201085921214,0.050861707489351,0.0199830394204501,0.0286902557938869,0.00114094601753367,0.000374046477610834,5.55346692866231e-05,8.21514708458414e-05
"9",51,0.1,0.05,0.2,0.298614370362377,0.0509819956157147,0.000871529559304445,0.00339434815538868,0.00330290586212871,0.000832753399670196,2.24473860815162e-06,9.5166998702047e-06
"10",51,0.1,0.05,0.4,0.499834722677494,0.0521345044147188,0.000558704668970157,0,0.498509070512062,0.0595290291795882,1.40080092421897e-06,8.38882301390863e-08
"11",51,0.1,0.1,0,0.109393710779581,0.0897216360869176,0.109455063478937,0.088462948889828,0.000446000778145851,0.000419750539591479,0.000445917147491914,0.000407897411793914
"12",51,0.1,0.1,0.05,0.154157421420865,0.0983388324553322,0.072564581807941,0.0765822112368761,0.000758663712368666,0.000568971448931056,0.000257050530078619,0.000305879035539751
"13",51,0.1,0.1,0.1,0.199825594951904,0.0951873846588067,0.0397916017275191,0.0558155333382316,0.00121711809901128,0.000737211024955731,0.000124135047629462,0.000184993680097755
"14",51,0.1,0.1,0.2,0.302643033493749,0.0990425233980213,0.00876952542139771,0.0257919271228049,0.00374190476797913,0.00178349444214764,2.44645852770208e-05,7.54741319454883e-05
"15",51,0.1,0.1,0.4,0.500607514430477,0.0998943490666309,0.00059422786213194,0.00112334200153355,0.507438085249622,0.102073042583265,1.50541669832469e-06,3.10210348557728e-06
"16",51,0.1,0.2,0,0.142758222991465,0.149194641845525,0.137429479624197,0.150661747823844,0.000797805736930454,0.0010287471813377,0.000764141775160899,0.00105800519141738
"17",51,0.1,0.2,0.05,0.171509579072596,0.159610842281039,0.110053306177761,0.136507418113861,0.00113111155513756,0.00143053593133354,0.000540395821785501,0.000858031568406339
"18",51,0.1,0.2,0.1,0.218418993962525,0.173897803844306,0.0725451716125497,0.114267189858504,0.00188614312938403,0.00210431630090282,0.000307679531947339,0.000648222154864596
"19",51,0.1,0.2,0.2,0.310344545164936,0.180309961982957,0.0408535896998438,0.0815010582097928,0.00551223688817783,0.00591030112812227,0.000143980702625541,0.000320725663246108
"20",51,0.1,0.2,0.4,0.515068683393288,0.18855170421427,0.00717943791130944,0.0322557826026556,0.68086595218406,0.178887175364686,2.18783996228851e-05,0.000109856609934265
"21",51,0.1,0.4,0,0.216684579242116,0.263134596336203,0.217248016450006,0.26511168484246,0.0147607519756525,0.0961008724470575,0.0200199922221121,0.119796316630292
"22",51,0.1,0.4,0.05,0.250002240632992,0.273251148392232,0.191105265894421,0.248151636063277,0.0205687936803692,0.114972688604976,0.00994100123168115,0.077408028494492
"23",51,0.1,0.4,0.1,0.261703366133234,0.283894083301555,0.155778381968616,0.228968146316308,0.0297691788248014,0.142636435170918,0.00947502207845564,0.0814103566591098
"24",51,0.1,0.4,0.2,0.337625107587486,0.307376291306601,0.120852286013557,0.197239289485984,0.0703848501715865,0.207148276804266,0.00221564321317587,0.0306380477062762
"25",51,0.1,0.4,0.4,0.491522858804998,0.333692219361748,0.0580399540904183,0.144705024739935,0.460134477775874,0.336069779379504,0.00123849063635591,0.0266207791831594
"26",51,0.3,0.01,0,0.300163691394149,0.00972142206917249,0.300059436039955,0.0102751224069077,0.00327744365623084,0.000273039895500892,0.00326054996321846,0.000266387582424074
"27",51,0.3,0.01,0.05,0.350267372983039,0.0100639115577877,0.250568869469674,0.00996671914877583,0.00625096788004088,0.000533899928204056,0.00188106536468639,0.000169455920852203
"28",51,0.3,0.01,0.1,0.40041328446092,0.0103243333460661,0.199817364431964,0.0101022960718454,0.0145097838985642,0.00124437775596286,0.00110985763668828,9.95584207105093e-05
"29",51,0.3,0.01,0.2,0.500023451170709,0.0101347316126519,0.0999280137767832,0.00979511406323702,0.496907184510085,0.0275848897283671,0.000351144661130662,4.43519441798837e-05
"30",51,0.3,0.01,0.4,0.700099134039348,0.0103415438926571,0.000558704668970157,0,0.996731819587249,0.000280758786888902,1.40271471677636e-06,8.54552232060839e-08
"31",51,0.3,0.05,0,0.30158391084884,0.0482530072916353,0.296733072878453,0.0498461011163833,0.00339595947996158,0.000809021174738434,0.00321710987695815,0.000786536658206438
"32",51,0.3,0.05,0.05,0.349289616695744,0.051378104288725,0.250616271470092,0.0503215949822358,0.00633349367981673,0.00150334294064683,0.00192161670797358,0.000533247011773901
"33",51,0.3,0.05,0.1,0.401704434338381,0.0495801609967,0.199829610247515,0.0495027504318059,0.0154397119003593,0.00336401371859122,0.00113164642398576,0.00035372957415362
"34",51,0.3,0.05,0.2,0.500911348773145,0.0503983712183443,0.102018585062437,0.0481040880656975,0.518761134076977,0.0560953937490989,0.000372554537920403,0.000194779390599903
"35",51,0.3,0.05,0.4,0.700691612503013,0.0504299666266998,0.000898634421984593,0.00324910345374911,0.996678798633194,0.000829175782889278,2.29033258307519e-06,8.57494809060209e-06
"36",51,0.3,0.1,0,0.303546279911784,0.0999120725825482,0.302269447099255,0.100641716218443,0.00379382980957861,0.00189669291839865,0.00375735881870528,0.00189268898943471
"37",51,0.3,0.1,0.05,0.34736964066815,0.100040718066085,0.250969975265467,0.0987918990000066,0.00671559953437896,0.00318270232450073,0.00207833745273149,0.00107333034624655
"38",51,0.3,0.1,0.1,0.396970932901103,0.0937168736199809,0.201569535024061,0.100926911618664,0.0152806002995641,0.0062206829312819,0.00125094980492961,0.000783951601762204
"39",51,0.3,0.1,0.2,0.502603101911582,0.0967655770563454,0.107825319669808,0.0859262486837699,0.544648320799666,0.108866409757735,0.00043375281901747,0.000395611468317321
"40",51,0.3,0.1,0.4,0.705210260278054,0.102601608278418,0.00871602564567657,0.0250048066533524,0.996591114721017,0.00171394345523577,2.41976700182365e-05,7.22839016453566e-05
"41",51,0.3,0.2,0,0.303975933022125,0.181927724656489,0.300734676120604,0.178833473796341,0.00576701946454129,0.0169275885287939,0.00511465603347362,0.00788227151496934
"42",51,0.3,0.2,0.05,0.353691572896939,0.182930030640615,0.257777682199297,0.180044819525213,0.0105348914592635,0.0108865265933172,0.00298413510583069,0.00339031543340198
"43",51,0.3,0.2,0.1,0.412747609973857,0.19600683342001,0.211499307442294,0.169690937674456,0.0382458026616345,0.046857584060005,0.00181011201630573,0.00337311347929262
"44",51,0.3,0.2,0.2,0.516404721552929,0.202363948613869,0.142282507088915,0.148264357226268,0.687719131909554,0.184631290560459,0.000802337256600054,0.00108988156742814
"45",51,0.3,0.2,0.4,0.691070248041856,0.195631591849666,0.0449058248300349,0.088935976246541,0.993920570519805,0.00892277674241199,0.00016554306783201,0.000375003507293914
"46",51,0.3,0.4,0,0.347417035562622,0.310047541186791,0.347784003231149,0.306575121769178,0.0659751111685813,0.19022961323559,0.0724772916506975,0.206757294150315
"47",51,0.3,0.4,0.05,0.376122406282434,0.316614382891143,0.309039461354716,0.29284669115362,0.106170513102969,0.238551962077666,0.0457855537472912,0.171999794208958
"48",51,0.3,0.4,0.1,0.403338072203645,0.327159700538843,0.289365094555854,0.292313721302012,0.146778905232534,0.257725346830922,0.033555658967302,0.140316900618128
"49",51,0.3,0.4,0.2,0.502660803399563,0.327565554827763,0.211377946581086,0.262556610828335,0.518133306458434,0.334927722545445,0.0162259918994639,0.101044401774072
"50",51,0.3,0.4,0.4,0.653606222064796,0.308238507558266,0.116348466761137,0.192464730903267,0.932415888195435,0.197019306399287,0.00262795834380987,0.0388632845913717
"51",51,0.5,0.01,0,0.500427886099102,0.00963131934354863,0.500187244300633,0.00995299402358155,0.501594777616793,0.0245215455455085,0.507384136027377,0.0235504046935109
"52",51,0.5,0.01,0.05,0.550482513813537,0.00988770377968495,0.449662354345791,0.0102305846294066,0.948185538132539,0.00443320446708969,0.0520371661163311,0.00465298458893064
