"","sim","mu","sigma","prejudice","startOwnMu","startOwnSD","startOutMu","startOutSD","endOwnMu","endOwnSD","endOutMu","endtOutSD"
"1",1,0.1,0.01,0,0.0997881705071304,0.0100713567418973,0.100317550370158,0.00971981052959729,0.000352210273707836,4.49148888702453e-05,0.000353086811407225,4.37534242081557e-05
"2",1,0.1,0.01,0.05,0.150297431221284,0.0103430662632266,0.0503450021841742,0.0102181142288099,0.000652139590962926,6.73053838074538e-05,0.000148308699398687,3.26799989296552e-05
"3",1,0.1,0.01,0.1,0.199816790857494,0.00980230251162496,0.00431405174396005,0.00563722922644556,0.00110751589729154,9.84996590755255e-05,1.10328629420096e-05,1.45709897114946e-05
"4",1,0.1,0.01,0.2,0.300205590831132,0.00981402471957086,0.000558704668970157,0,0.00326380854758293,0.000270442336135759,1.39982834680976e-06,8.22789928512598e-08
"5",1,0.1,0.01,0.4,0.499958469435404,0.00990108220338852,0.000558704668970157,0,0.49297698811539,0.0237259217390474,1.40113684045143e-06,8.37213201174953e-08
"6",1,0.1,0.05,0,0.100765390186461,0.0485442650590177,0.10151724842417,0.048077684837854,0.00036791794170393,0.000196248156856311,0.000369687900095555,0.00019390344124144
"7",1,0.1,0.05,0.05,0.147911670823266,0.049999470412064,0.0547805398120672,0.0448063496605147,0.000654318469494595,0.000261669809782028,0.0001703152434058,0.000146808779982363
"8",1,0.1,0.05,0.1,0.199504668207373,0.0498059159122521,0.0194511624407862,0.0280280887227938,0.00113098328281075,0.000361636147875764,5.41299714536813e-05,8.09608865133523e-05
"9",1,0.1,0.05,0.2,0.300521668684041,0.0486303214193013,0.00113484778770347,0.00541620895607508,0.00337587102244926,0.000813731491163912,2.96010751425439e-06,1.4902280171413e-05
"10",1,0.1,0.05,0.4,0.497015540850518,0.050840883826882,0.000558704668970157,0,0.445795520571227,0.060507181612434,1.40194979638375e-06,8.36011842122103e-08
"11",1,0.1,0.1,0,0.112060063414472,0.0851790205202394,0.112956951938755,0.0875123493611452,0.000455378014602333,0.000389228488279519,0.000461335919356036,0.000401641591384961
"12",1,0.1,0.1,0.05,0.150832548951877,0.0948448586625451,0.0692645579261622,0.0733324938241012,0.000725600945368832,0.000537217210625813,0.00024067350517806,0.00027954561189456
"13",1,0.1,0.1,0.1,0.200371042317339,0.0982134702689135,0.0393507711347035,0.0575497213318031,0.00122964202670838,0.000757035128984172,0.000123015044059317,0.000191964266332251
"14",1,0.1,0.1,0.2,0.303885834539527,0.10093217166042,0.00935319393977747,0.0266553623924504,0.00379573218429696,0.0018669877111099,2.58835843378671e-05,7.58513941455811e-05
"15",1,0.1,0.1,0.4,0.501017105267262,0.0989850064957701,0.00061548512252747,0.00129477883380072,0.514938945020741,0.103186431371272,1.5496034265942e-06,3.37121252988814e-06
"16",1,0.1,0.2,0,0.145661867277224,0.148685894343102,0.138999103994861,0.143751398406847,0.000833634797121353,0.00113269736848777,0.000749474317720004,0.000968809225928141
"17",1,0.1,0.2,0.05,0.181658619907993,0.167618625769807,0.109795415191608,0.129339617202678,0.00129997165379689,0.00169158735555333,0.00051541219323615,0.000723801516458915
"18",1,0.1,0.2,0.1,0.212234091904099,0.170981214900775,0.0776202262761163,0.114800692985324,0.00178383926968312,0.0021589977338807,0.000325027449358678,0.000575744552163834
"19",1,0.1,0.2,0.2,0.307394723516504,0.194751367726123,0.0434913397299501,0.0867421687397982,0.00597363160409537,0.00839837903290346,0.000158632083561631,0.000362783326811128
"20",1,0.1,0.2,0.4,0.502531454198633,0.193529757477281,0.00730148975199513,0.0332818045808995,0.533438189130871,0.204176112869771,2.2258742569121e-05,0.000112519816937795
"21",1,0.1,0.4,0,0.219824148879342,0.265692563384099,0.203507382178986,0.259037430649882,0.0201966890941375,0.120573573897378,0.0183347464124645,0.111854870462196
"22",1,0.1,0.4,0.05,0.24678724061069,0.274255659596272,0.182118328962239,0.246443654022879,0.025643192762912,0.135229557801254,0.00967348957635368,0.0771331018624399
"23",1,0.1,0.4,0.1,0.275938435954241,0.287829491607348,0.147022363522256,0.219896722474857,0.0274808058152353,0.129795181700513,0.00620697818111861,0.06268965027304
"24",1,0.1,0.4,0.2,0.340155325544148,0.299567257569328,0.111281114518805,0.192014948290976,0.0569304112876622,0.183232533221305,0.00293032863492423,0.0398286959756391
"25",1,0.1,0.4,0.4,0.498550816862966,0.321680744740284,0.059760830589338,0.145040181558023,0.490474371928465,0.326657872671363,0.00208983524447731,0.0375998280804686
"26",1,0.3,0.01,0,0.300221801082507,0.00998088300557531,0.30001551460955,0.010216501488561,0.00327230889132286,0.000271209017974813,0.00325482901879863,0.000274050103205695
"27",1,0.3,0.01,0.05,0.35009877996984,0.00983515312104383,0.250378567297559,0.00992558579404901,0.00621533862880658,0.000520662871515726,0.00187833703636954,0.000162472144183895
"28",1,0.3,0.01,0.1,0.399791735921871,0.0101645928397181,0.199438174464677,0.0100769618778409,0.0144188249336928,0.00120944932649034,0.00110364233544013,9.96883803119483e-05
"29",1,0.3,0.01,0.2,0.499698029196508,0.0102795391007139,0.09975681495526,0.00998925757816305,0.494082443984839,0.0245434399664989,0.000351620854322848,4.57159016226107e-05
"30",1,0.3,0.01,0.4,0.700660598249938,0.00994021249012357,0.000558704668970157,0,0.996747325425866,0.000265863043667049,1.40041002876267e-06,8.49539655841601e-08
"31",1,0.3,0.05,0,0.301843393174411,0.0503024588129207,0.296931951274101,0.0487332208602809,0.00342425834309512,0.000839998441190955,0.00322524636382926,0.000777590704911916
"32",1,0.3,0.05,0.05,0.3473160838086,0.049747353681828,0.252485904806643,0.04869347013576,0.00614299241382463,0.00141975149191666,0.00197346173744618,0.000527416991836321
"33",1,0.3,0.05,0.1,0.399327587849929,0.0505872988609702,0.202081515486571,0.051596716271835,0.0148140464144801,0.00335338178396774,0.00116399474930672,0.000381939487556415
"34",1,0.3,0.05,0.2,0.501196358328154,0.0506962557977344,0.10028508754799,0.0481785387704171,0.524261270776823,0.0557040745926744,0.00036366086751824,0.000191832431316822
"35",1,0.3,0.05,0.4,0.70074362949844,0.0492062844480706,0.00101632988734952,0.00457633710556836,0.996673450610559,0.000815813108601763,2.62445461098528e-06,1.24645344750852e-05
"36",1,0.3,0.1,0,0.299611141049762,0.0991915818880483,0.301315136098677,0.101626962842569,0.00359637337797287,0.00174412474583294,0.00368589697485032,0.00187507714281956
"37",1,0.3,0.1,0.05,0.343970716028137,0.100389135132267,0.251162967212796,0.100585442308664,0.00649518494066484,0.00307534858290192,0.00208744906912284,0.00115860260896719
"38",1,0.3,0.1,0.1,0.40054587433288,0.0946444745508788,0.19688323596623,0.0983426624385731,0.016573414694586,0.00703277550663859,0.00119197270380664,0.000769257619131839
"39",1,0.3,0.1,0.2,0.503497810983894,0.0981422955133094,0.10361415001628,0.0846480200845431,0.554087820962246,0.100246008670752,0.000407187805684818,0.000371728789328163
"40",1,0.3,0.1,0.4,0.702293444849165,0.10430383770027,0.00821654221130026,0.0249521935585446,0.996437931443587,0.0018226255637917,2.30022460140545e-05,7.31290998473091e-05
"41",1,0.3,0.2,0,0.305609913518932,0.184344110297485,0.303277836319895,0.187527207702732,0.00523107753467175,0.00523569403633935,0.00532676000851213,0.0060260190441036
"42",1,0.3,0.2,0.05,0.347509019485647,0.187235136596723,0.264788920583691,0.182838885410957,0.00995823537933048,0.013977183367082,0.00325475948414864,0.00359392420052661
"43",1,0.3,0.2,0.1,0.409364784432175,0.199317450337525,0.219441076172069,0.178315147651159,0.0373896895752569,0.0547223832358899,0.00201433643647766,0.00269530839046629
"44",1,0.3,0.2,0.2,0.497878008397066,0.202992552887304,0.13751318339287,0.145857807380294,0.475488957185554,0.21012374654087,0.000755832448249068,0.00102160994192731
"45",1,0.3,0.2,0.4,0.703907091051156,0.18577394166423,0.0381875857407929,0.0806787370280756,0.995280364662009,0.00486337428774354,0.000134643745408511,0.000316378884065853
"46",1,0.3,0.4,0,0.349402973709759,0.310957687666385,0.355691624647538,0.312258626378272,0.0680299757015096,0.187712205261667,0.0745950920246971,0.20038311369533
"47",1,0.3,0.4,0.05,0.402770254169686,0.322662349691335,0.292290757687217,0.292681955092553,0.138479791972284,0.252388299729714,0.0425566199205221,0.168805754628942
"48",1,0.3,0.4,0.1,0.42403896444967,0.32472780911332,0.274293111217081,0.281808531883252,0.18183249147453,0.272873769738582,0.0264687563316519,0.129991384451191
"49",1,0.3,0.4,0.2,0.489745939458477,0.319838539355268,0.200238554743382,0.252368240891808,0.445451915996088,0.328668458465944,0.0122669376467681,0.0882611781168317
"50",1,0.3,0.4,0.4,0.654891608874032,0.302858647738261,0.107862910024479,0.185127367570091,0.945629199531485,0.166220232801125,0.0033111696699638,0.0466922559899231
"51",1,0.5,0.01,0,0.499907530503215,0.0100554922316587,0.500464170240805,0.00997227034218966,0.496249547890888,0.0257251154289123,0.501054211355007,0.023876310764535
"52",1,0.5,0.01,0.05,0.55029369972798,0.00972748396620599,0.450178407947351,0.0101177301296203,0.947531046768193,0.00442104032976769,0.0522283187801343,0.00443394581670149
"53",1,0.5,0.01,0.1,0.600213295877175,0.0100396461699695,0.399784311689568,0.00959946934790229,0.985748702841218,0.00118060891260338,0.0144178867722365,0.00121369918903309
"54",1,0.5,0.01,0.2,0.700196366853942,0.00968628275296027,0.300107604378736,0.0101827974937785,0.996731774640663,0.000272507172433791,0.00328511483146232,0.000275349590187345
"55",1,0.5,0.01,0.4,0.899781627748924,0.0096525259327464,0.0999564728903441,0.0102388976042537,0.999646698806767,4.32424903153546e-05,0.000352956713573297,4.58607883881183e-05
"56",1,0.5,0.05,0,0.501863835100286,0.0527693016115838,0.498863255085669,0.051554045465131,0.533613719780912,0.0581101546898168,0.478745924147546,0.0555750707774145
"57",1,0.5,0.05,0.05,0.549293469912767,0.0511769031059268,0.448203085151149,0.0510672102760787,0.943699189186897,0.0123716918608555,0.0520780172474731,0.0110537114658338
"58",1,0.5,0.05,0.1,0.598764043536633,0.0511673887491297,0.401327219326115,0.0488641407246709,0.984719483199561,0.0034950290405403,0.0153446287222702,0.00326749381998318
"59",1,0.5,0.05,0.2,0.702895718964108,0.0486582841449715,0.298948458276589,0.0533279000823276,0.99677241917007,0.000788974379504439,0.00332344855838409,0.000872172651557837
"60",1,0.5,0.05,0.4,0.899981055385527,0.0489121904646289,0.0992154419699013,0.0483050042162238,0.999635527075389,0.000196188529908999,0.000358810326801046,0.000193754686443588
"61",1,0.5,0.1,0,0.499512714734361,0.0980165504336741,0.497634169810566,0.0954977080823868,0.497673774274024,0.156161170211283,0.460941709612016,0.0974101241987965
"62",1,0.5,0.1,0.05,0.552250139456192,0.099987980804095,0.44963448321477,0.102600752931006,0.943028035701181,0.0234954849516322,0.0620047497812517,0.0259259749397596
